Datum	2021-02-18
Zeit	14:25:18

KSP-h(max)[m]	Zeile-Schnitt(alle_Daten)	Zeile_Schnitt(MM-Daten)
0.28	4020	311


Kistler-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4643.951	770.388	11.09	15601.687	224.592
myoMOTION-basierte Maximalwerte
Fz_max[N]	I_max[Ns]	v_max[m/s]	P_abs_max[W]	P_rel_max[W]
4623.2	652.27	9.39	15256.305	219.62


# Zeit[Hz]	Kraft[N]	Impuls[Ns]	Geschw[m/s]	P_abs[W]	P_rel[W]
8164.000000	805.852000	677.463000	9.752000	7858.923000	113.132000
8165.000000	805.852000	677.560000	9.754000	7860.045000	113.148000
8166.000000	805.852000	677.629000	9.755000	7860.847000	113.160000
8167.000000	806.193000	677.726000	9.756000	7865.291000	113.224000
8168.000000	805.852000	677.795000	9.757000	7862.774000	113.187000
8169.000000	805.852000	677.892000	9.758000	7863.896000	113.204000
8170.000000	806.193000	677.961000	9.759000	7868.021000	113.263000
8171.000000	806.521000	678.058000	9.761000	7872.356000	113.325000
8172.000000	806.521000	678.128000	9.762000	7873.165000	113.337000
8173.000000	806.521000	678.225000	9.763000	7874.292000	113.353000
8174.000000	806.521000	678.294000	9.764000	7875.100000	113.365000
8175.000000	806.521000	678.391000	9.766000	7876.228000	113.381000
8176.000000	806.521000	678.461000	9.767000	7877.036000	113.393000
8177.000000	806.822000	678.558000	9.768000	7881.105000	113.451000
8178.000000	806.819000	678.628000	9.769000	7881.886000	113.462000
8179.000000	807.120000	678.725000	9.770000	7885.958000	113.521000
8180.000000	807.120000	678.796000	9.771000	7886.773000	113.533000
8181.000000	807.120000	678.893000	9.773000	7887.905000	113.549000
8182.000000	807.120000	678.963000	9.774000	7888.719000	113.561000
8183.000000	807.449000	679.061000	9.775000	7893.066000	113.623000
8184.000000	807.449000	679.131000	9.776000	7893.884000	113.635000
8185.000000	807.789000	679.229000	9.778000	7898.348000	113.699000
8186.000000	807.789000	679.299000	9.779000	7899.169000	113.711000
8187.000000	807.789000	679.397000	9.780000	7900.307000	113.728000
8188.000000	807.789000	679.468000	9.781000	7901.128000	113.739000
8189.000000	807.789000	679.566000	9.783000	7902.265000	113.756000
8190.000000	807.789000	679.636000	9.784000	7903.087000	113.768000
8191.000000	807.789000	679.734000	9.785000	7904.224000	113.784000
8192.000000	807.789000	679.805000	9.786000	7905.045000	113.796000
8193.000000	807.789000	679.902000	9.787000	7906.182000	113.812000
8194.000000	808.130000	679.973000	9.788000	7910.337000	113.872000
8195.000000	808.130000	680.071000	9.790000	7911.478000	113.888000
8196.000000	808.465000	680.142000	9.791000	7915.583000	113.948000
8197.000000	808.130000	680.240000	9.792000	7913.445000	113.917000
8198.000000	808.130000	680.311000	9.793000	7914.268000	113.929000
8199.000000	808.794000	680.409000	9.795000	7921.914000	114.039000
8200.000000	808.465000	680.481000	9.796000	7919.523000	114.004000
8201.000000	808.794000	680.579000	9.797000	7923.888000	114.067000
8202.000000	808.465000	680.650000	9.798000	7921.497000	114.033000
8203.000000	808.465000	680.748000	9.800000	7922.639000	114.049000
8204.000000	808.794000	680.820000	9.801000	7926.690000	114.107000
8205.000000	808.794000	680.918000	9.802000	7927.836000	114.124000
8206.000000	808.794000	680.989000	9.803000	7928.666000	114.136000
8207.000000	808.465000	681.088000	9.804000	7926.588000	114.106000
8208.000000	808.794000	681.159000	9.806000	7930.640000	114.164000
8209.000000	808.465000	681.257000	9.807000	7928.562000	114.134000
8210.000000	808.465000	681.328000	9.808000	7929.388000	114.146000
8211.000000	808.465000	681.427000	9.809000	7930.532000	114.163000
8212.000000	808.465000	681.498000	9.810000	7931.358000	114.175000
8213.000000	808.465000	681.596000	9.812000	7932.503000	114.191000
8214.000000	808.465000	681.667000	9.813000	7933.329000	114.203000
8215.000000	808.161000	681.765000	9.814000	7931.486000	114.176000
8216.000000	808.465000	681.836000	9.815000	7935.297000	114.231000
8217.000000	808.465000	681.934000	9.817000	7936.442000	114.248000
8218.000000	808.465000	682.005000	9.818000	7937.267000	114.260000
8219.000000	808.465000	682.104000	9.819000	7938.412000	114.276000
8220.000000	808.161000	682.174000	9.820000	7936.249000	114.245000
8221.000000	808.161000	682.273000	9.822000	7937.391000	114.261000
8222.000000	808.161000	682.343000	9.823000	7938.214000	114.273000
8223.000000	807.832000	682.441000	9.824000	7936.126000	114.243000
8224.000000	807.832000	682.512000	9.825000	7936.946000	114.255000
8225.000000	807.832000	682.610000	9.826000	7938.085000	114.271000
8226.000000	807.832000	682.680000	9.827000	7938.905000	114.283000
8227.000000	807.832000	682.778000	9.829000	7940.044000	114.300000
8228.000000	807.832000	682.849000	9.830000	7940.864000	114.311000
8229.000000	807.832000	682.947000	9.831000	7942.004000	114.328000
8230.000000	807.832000	683.017000	9.832000	7942.823000	114.340000
8231.000000	807.832000	683.115000	9.834000	7943.963000	114.356000
8232.000000	807.832000	683.186000	9.835000	7944.783000	114.368000
8233.000000	807.832000	683.284000	9.836000	7945.922000	114.384000
8234.000000	807.832000	683.354000	9.837000	7946.742000	114.396000
8235.000000	807.168000	683.452000	9.839000	7941.348000	114.318000
8236.000000	807.497000	683.522000	9.840000	7945.396000	114.377000
8237.000000	807.168000	683.620000	9.841000	7943.298000	114.347000
8238.000000	807.163000	683.690000	9.842000	7944.058000	114.357000
8239.000000	807.503000	683.788000	9.843000	7948.545000	114.422000
8240.000000	806.829000	683.858000	9.844000	7942.719000	114.338000
8241.000000	807.503000	683.955000	9.846000	7950.493000	114.450000
8242.000000	807.503000	684.026000	9.847000	7951.311000	114.462000
8243.000000	807.163000	684.123000	9.848000	7949.093000	114.430000
8244.000000	806.829000	684.193000	9.849000	7946.616000	114.394000
8245.000000	806.829000	684.290000	9.851000	7947.745000	114.411000
8246.000000	806.828000	684.360000	9.852000	7948.547000	114.422000
8247.000000	806.494000	684.457000	9.853000	7946.384000	114.391000
8248.000000	806.494000	684.527000	9.854000	7947.192000	114.403000
8249.000000	806.829000	684.624000	9.855000	7951.623000	114.466000
8250.000000	806.500000	684.694000	9.856000	7949.194000	114.431000
8251.000000	806.500000	684.791000	9.858000	7950.320000	114.448000
8252.000000	806.500000	684.861000	9.859000	7951.129000	114.459000
8253.000000	806.165000	684.958000	9.860000	7948.950000	114.428000
8254.000000	806.165000	685.027000	9.861000	7949.756000	114.439000
8255.000000	806.500000	685.124000	9.863000	7954.185000	114.503000
8256.000000	806.165000	685.194000	9.864000	7951.688000	114.467000
8257.000000	806.165000	685.290000	9.865000	7952.811000	114.483000
8258.000000	806.165000	685.360000	9.866000	7953.618000	114.495000
8259.000000	806.500000	685.457000	9.867000	7958.048000	114.559000
8260.000000	806.165000	685.526000	9.868000	7955.551000	114.523000
8261.000000	806.500000	685.623000	9.870000	7959.981000	114.587000
8262.000000	806.500000	685.693000	9.871000	7960.792000	114.598000
8263.000000	806.500000	685.790000	9.872000	7961.917000	114.615000
8264.000000	806.500000	685.860000	9.873000	7962.728000	114.626000
8265.000000	806.500000	685.957000	9.875000	7963.852000	114.642000
8266.000000	806.500000	686.027000	9.876000	7964.663000	114.654000
8267.000000	806.500000	686.123000	9.877000	7965.788000	114.670000
8268.000000	806.500000	686.193000	9.878000	7966.599000	114.682000
8269.000000	806.500000	686.290000	9.879000	7967.723000	114.698000
8270.000000	806.500000	686.360000	9.880000	7968.534000	114.710000
8271.000000	806.500000	686.457000	9.882000	7969.659000	114.726000
8272.000000	806.500000	686.527000	9.883000	7970.470000	114.738000
8273.000000	806.500000	686.624000	9.884000	7971.594000	114.754000
8274.000000	806.500000	686.693000	9.885000	7972.405000	114.766000
8275.000000	806.840000	686.790000	9.887000	7976.896000	114.830000
8276.000000	806.500000	686.860000	9.888000	7974.344000	114.793000
8277.000000	806.840000	686.957000	9.889000	7978.835000	114.858000
8278.000000	806.840000	687.027000	9.890000	7979.651000	114.870000
8279.000000	806.840000	687.124000	9.891000	7980.777000	114.886000
8280.000000	806.840000	687.195000	9.892000	7981.592000	114.898000
8281.000000	806.840000	687.292000	9.894000	7982.718000	114.914000
8282.000000	806.840000	687.362000	9.895000	7983.534000	114.926000
8283.000000	806.840000	687.459000	9.896000	7984.660000	114.942000
8284.000000	806.840000	687.529000	9.897000	7985.475000	114.954000
8285.000000	806.840000	687.626000	9.899000	7986.601000	114.970000
8286.000000	806.840000	687.696000	9.900000	7987.417000	114.982000
8287.000000	806.840000	687.793000	9.901000	7988.543000	114.998000
8288.000000	806.840000	687.863000	9.902000	7989.358000	115.010000
8289.000000	807.138000	687.960000	9.903000	7993.435000	115.068000
8290.000000	806.840000	688.031000	9.904000	7991.303000	115.038000
8291.000000	806.840000	688.128000	9.906000	7992.428000	115.054000
8292.000000	807.138000	688.198000	9.907000	7996.196000	115.108000
8293.000000	807.138000	688.295000	9.908000	7997.325000	115.124000
8294.000000	807.473000	688.366000	9.909000	8001.464000	115.184000
8295.000000	807.473000	688.463000	9.911000	8002.597000	115.200000
8296.000000	807.473000	688.534000	9.912000	8003.417000	115.212000
8297.000000	807.473000	688.631000	9.913000	8004.549000	115.228000
8298.000000	807.473000	688.702000	9.914000	8005.370000	115.240000
8299.000000	807.473000	688.799000	9.915000	8006.502000	115.256000
8300.000000	807.473000	688.870000	9.917000	8007.323000	115.268000
8301.000000	807.473000	688.967000	9.918000	8008.455000	115.284000
8302.000000	807.802000	689.038000	9.919000	8012.537000	115.343000
8303.000000	807.473000	689.135000	9.920000	8010.411000	115.313000
8304.000000	807.807000	689.206000	9.921000	8014.545000	115.372000
8305.000000	807.473000	689.303000	9.923000	8012.366000	115.341000
8306.000000	807.802000	689.374000	9.924000	8016.448000	115.400000
8307.000000	807.802000	689.472000	9.925000	8017.585000	115.416000
8308.000000	807.473000	689.542000	9.926000	8015.143000	115.381000
8309.000000	807.802000	689.640000	9.928000	8019.541000	115.444000
8310.000000	807.802000	689.711000	9.929000	8020.364000	115.456000
8311.000000	807.802000	689.808000	9.930000	8021.500000	115.472000
8312.000000	807.473000	689.879000	9.931000	8019.057000	115.437000
8313.000000	808.136000	689.977000	9.932000	8026.775000	115.548000
8314.000000	807.473000	690.048000	9.933000	8021.017000	115.465000
8315.000000	807.802000	690.145000	9.935000	8025.415000	115.529000
8316.000000	807.473000	690.216000	9.936000	8022.973000	115.493000
8317.000000	807.473000	690.313000	9.937000	8024.104000	115.510000
8318.000000	807.473000	690.384000	9.938000	8024.926000	115.522000
8319.000000	808.137000	690.481000	9.940000	8032.657000	115.633000
8320.000000	807.473000	690.553000	9.941000	8026.886000	115.550000
8321.000000	807.473000	690.650000	9.942000	8028.014000	115.566000
8322.000000	807.809000	690.721000	9.943000	8032.171000	115.626000
8323.000000	807.473000	690.818000	9.945000	8029.970000	115.594000
8324.000000	808.143000	690.889000	9.946000	8037.450000	115.702000
8325.000000	807.809000	690.986000	9.947000	8035.263000	115.670000
8326.000000	807.473000	691.057000	9.948000	8032.753000	115.634000
8327.000000	807.473000	691.155000	9.949000	8033.883000	115.651000
8328.000000	807.511000	691.225000	9.950000	8035.076000	115.668000
8329.000000	808.143000	691.323000	9.952000	8042.498000	115.775000
8330.000000	807.480000	691.394000	9.953000	8036.729000	115.692000
8331.000000	807.182000	691.491000	9.954000	8034.892000	115.665000
8332.000000	807.480000	691.562000	9.955000	8038.679000	115.720000
8333.000000	807.182000	691.659000	9.957000	8036.842000	115.693000
8334.000000	807.182000	691.729000	9.958000	8037.662000	115.705000
8335.000000	807.182000	691.826000	9.959000	8038.790000	115.721000
8336.000000	807.182000	691.897000	9.960000	8039.610000	115.733000
8337.000000	807.182000	691.994000	9.961000	8040.737000	115.749000
8338.000000	807.182000	692.065000	9.963000	8041.557000	115.761000
8339.000000	807.182000	692.162000	9.964000	8042.685000	115.777000
8340.000000	807.182000	692.232000	9.965000	8043.505000	115.789000
8341.000000	806.853000	692.329000	9.966000	8041.355000	115.758000
8342.000000	806.853000	692.399000	9.967000	8042.172000	115.770000
8343.000000	806.853000	692.496000	9.969000	8043.297000	115.786000
8344.000000	806.853000	692.567000	9.970000	8044.114000	115.798000
8345.000000	806.853000	692.663000	9.971000	8045.239000	115.814000
8346.000000	806.513000	692.734000	9.972000	8042.660000	115.777000
8347.000000	806.513000	692.830000	9.974000	8043.781000	115.793000
8348.000000	806.184000	692.900000	9.975000	8041.316000	115.758000
8349.000000	806.184000	692.997000	9.976000	8042.434000	115.774000
8350.000000	806.184000	693.067000	9.977000	8043.246000	115.785000
8351.000000	806.184000	693.163000	9.978000	8044.363000	115.801000
8352.000000	806.184000	693.233000	9.979000	8045.175000	115.813000
8353.000000	806.184000	693.329000	9.981000	8046.293000	115.829000
8354.000000	805.844000	693.399000	9.982000	8043.706000	115.792000
8355.000000	806.184000	693.495000	9.983000	8048.220000	115.857000
8356.000000	806.184000	693.565000	9.984000	8049.033000	115.869000
8357.000000	805.556000	693.661000	9.985000	8043.881000	115.794000
8358.000000	805.556000	693.731000	9.986000	8044.687000	115.806000
8359.000000	805.556000	693.827000	9.988000	8045.799000	115.822000
8360.000000	805.556000	693.896000	9.989000	8046.605000	115.834000
8361.000000	805.556000	693.992000	9.990000	8047.717000	115.850000
8362.000000	805.556000	694.062000	9.991000	8048.524000	115.861000
8363.000000	805.228000	694.158000	9.993000	8046.350000	115.830000
8364.000000	804.894000	694.227000	9.994000	8043.814000	115.793000
8365.000000	805.228000	694.322000	9.995000	8048.260000	115.857000
8366.000000	805.228000	694.392000	9.996000	8049.064000	115.869000
8367.000000	805.228000	694.487000	9.997000	8050.173000	115.885000
8368.000000	804.596000	694.557000	9.998000	8044.657000	115.806000
8369.000000	804.596000	694.652000	10.000000	8045.759000	115.821000
8370.000000	804.596000	694.721000	10.001000	8046.559000	115.833000
8371.000000	804.596000	694.816000	10.002000	8047.661000	115.849000
8372.000000	804.596000	694.885000	10.003000	8048.460000	115.860000
8373.000000	804.267000	694.980000	10.004000	8046.272000	115.829000
8374.000000	804.267000	695.049000	10.005000	8047.068000	115.840000
8375.000000	804.267000	695.144000	10.007000	8048.168000	115.856000
8376.000000	804.267000	695.213000	10.008000	8048.964000	115.868000
8377.000000	804.568000	695.308000	10.009000	8053.078000	115.927000
8378.000000	804.568000	695.377000	10.010000	8053.877000	115.938000
8379.000000	804.568000	695.472000	10.012000	8054.979000	115.954000
8380.000000	804.568000	695.541000	10.013000	8055.778000	115.966000
8381.000000	804.228000	695.636000	10.014000	8053.470000	115.932000
8382.000000	804.568000	695.705000	10.015000	8057.675000	115.993000
8383.000000	804.568000	695.800000	10.016000	8058.778000	116.009000
8384.000000	804.228000	695.869000	10.017000	8056.165000	115.971000
8385.000000	803.899000	695.963000	10.019000	8053.970000	115.940000
8386.000000	803.899000	696.032000	10.020000	8054.762000	115.951000
8387.000000	803.899000	696.127000	10.021000	8055.859000	115.967000
8388.000000	803.899000	696.195000	10.022000	8056.651000	115.978000
8389.000000	803.899000	696.290000	10.023000	8057.748000	115.994000
8390.000000	803.899000	696.358000	10.024000	8058.541000	116.005000
8391.000000	803.899000	696.453000	10.026000	8059.637000	116.021000
8392.000000	804.233000	696.522000	10.027000	8063.780000	116.081000
8393.000000	803.899000	696.617000	10.028000	8061.529000	116.049000
8394.000000	803.899000	696.685000	10.029000	8062.320000	116.060000
8395.000000	803.899000	696.780000	10.030000	8063.418000	116.076000
8396.000000	803.899000	696.848000	10.031000	8064.209000	116.087000
8397.000000	804.233000	696.943000	10.033000	8068.659000	116.151000
8398.000000	804.234000	697.012000	10.034000	8069.465000	116.163000
8399.000000	803.899000	697.107000	10.035000	8067.201000	116.130000
8400.000000	804.568000	697.175000	10.036000	8074.710000	116.238000
8401.000000	804.568000	697.271000	10.037000	8075.814000	116.254000
8402.000000	804.234000	697.339000	10.038000	8073.257000	116.217000
8403.000000	804.228000	697.434000	10.040000	8074.294000	116.232000
8404.000000	804.568000	697.503000	10.041000	8078.507000	116.293000
8405.000000	804.568000	697.598000	10.042000	8079.611000	116.309000
8406.000000	804.228000	697.667000	10.043000	8076.988000	116.271000
8407.000000	804.568000	697.762000	10.045000	8081.509000	116.336000
8408.000000	804.568000	697.831000	10.046000	8082.307000	116.348000
8409.000000	804.568000	697.927000	10.047000	8083.410000	116.363000
8410.000000	804.228000	697.995000	10.048000	8080.786000	116.326000
8411.000000	804.228000	698.090000	10.049000	8081.886000	116.342000
8412.000000	804.228000	698.159000	10.050000	8082.681000	116.353000
8413.000000	804.228000	698.254000	10.052000	8083.781000	116.369000
8414.000000	804.228000	698.323000	10.053000	8084.576000	116.380000
8415.000000	804.228000	698.418000	10.054000	8085.676000	116.396000
8416.000000	804.228000	698.486000	10.055000	8086.471000	116.408000
8417.000000	804.563000	698.581000	10.056000	8090.942000	116.472000
8418.000000	804.563000	698.650000	10.057000	8091.741000	116.483000
8419.000000	804.563000	698.746000	10.059000	8092.843000	116.499000
8420.000000	804.563000	698.814000	10.060000	8093.642000	116.511000
8421.000000	804.563000	698.910000	10.061000	8094.744000	116.527000
8422.000000	804.563000	698.979000	10.062000	8095.542000	116.538000
8423.000000	804.563000	699.074000	10.063000	8096.645000	116.554000
8424.000000	804.563000	699.143000	10.064000	8097.443000	116.566000
8425.000000	804.897000	699.238000	10.066000	8101.909000	116.630000
8426.000000	804.563000	699.307000	10.067000	8099.348000	116.593000
8427.000000	804.897000	699.402000	10.068000	8103.814000	116.657000
8428.000000	804.897000	699.472000	10.069000	8104.616000	116.669000
8429.000000	804.897000	699.567000	10.071000	8105.721000	116.685000
8430.000000	804.897000	699.636000	10.072000	8106.523000	116.696000
8431.000000	805.528000	699.732000	10.073000	8113.984000	116.804000
8432.000000	805.528000	699.801000	10.074000	8114.793000	116.815000
8433.000000	805.199000	699.897000	10.075000	8112.589000	116.784000
8434.000000	805.199000	699.967000	10.076000	8113.395000	116.795000
8435.000000	805.199000	700.062000	10.078000	8114.501000	116.811000
8436.000000	805.199000	700.132000	10.079000	8115.307000	116.823000
8437.000000	805.528000	700.227000	10.080000	8119.728000	116.886000
8438.000000	805.528000	700.297000	10.081000	8120.537000	116.898000
8439.000000	805.863000	700.393000	10.082000	8125.026000	116.963000
8440.000000	805.528000	700.463000	10.083000	8122.459000	116.926000
8441.000000	806.167000	700.558000	10.085000	8130.017000	117.034000
8442.000000	805.863000	700.629000	10.086000	8127.764000	117.002000
8443.000000	806.167000	700.724000	10.087000	8131.944000	117.062000
8444.000000	805.838000	700.795000	10.088000	8129.444000	117.026000
8445.000000	806.167000	700.890000	10.090000	8133.871000	117.090000
8446.000000	806.167000	700.961000	10.091000	8134.689000	117.102000
8447.000000	806.167000	701.057000	10.092000	8135.801000	117.118000
8448.000000	806.167000	701.127000	10.093000	8136.619000	117.129000
8449.000000	806.167000	701.223000	10.094000	8137.730000	117.145000
8450.000000	806.167000	701.293000	10.095000	8138.548000	117.157000
8451.000000	806.502000	701.389000	10.097000	8143.045000	117.222000
8452.000000	805.876000	701.460000	10.098000	8137.537000	117.143000
8453.000000	806.502000	701.556000	10.099000	8144.975000	117.250000
8454.000000	805.876000	701.626000	10.100000	8139.468000	117.170000
8455.000000	805.876000	701.722000	10.102000	8140.574000	117.186000
8456.000000	805.876000	701.792000	10.103000	8141.392000	117.198000
8457.000000	805.876000	701.888000	10.104000	8142.498000	117.214000
8458.000000	805.876000	701.958000	10.105000	8143.316000	117.226000
8459.000000	805.876000	702.053000	10.106000	8144.423000	117.242000
8460.000000	806.210000	702.124000	10.107000	8148.618000	117.302000
8461.000000	806.210000	702.220000	10.109000	8149.727000	117.318000
8462.000000	806.210000	702.290000	10.110000	8150.548000	117.330000
8463.000000	806.511000	702.386000	10.111000	8154.703000	117.390000
8464.000000	806.511000	702.457000	10.112000	8155.526000	117.402000
8465.000000	806.511000	702.553000	10.113000	8156.639000	117.418000
8466.000000	806.511000	702.624000	10.115000	8157.462000	117.429000
8467.000000	806.511000	702.720000	10.116000	8158.574000	117.446000
8468.000000	806.511000	702.790000	10.117000	8159.398000	117.457000
8469.000000	806.511000	702.886000	10.118000	8160.510000	117.473000
8470.000000	806.511000	702.957000	10.119000	8161.333000	117.485000
8471.000000	806.182000	703.053000	10.121000	8159.117000	117.453000
8472.000000	806.182000	703.124000	10.122000	8159.937000	117.465000
8473.000000	806.182000	703.219000	10.123000	8161.047000	117.481000
8474.000000	805.843000	703.290000	10.124000	8158.431000	117.443000
8475.000000	806.182000	703.385000	10.125000	8162.974000	117.509000
8476.000000	806.178000	703.456000	10.126000	8163.752000	117.520000
8477.000000	805.843000	703.551000	10.128000	8161.466000	117.487000
8478.000000	806.178000	703.622000	10.129000	8165.678000	117.548000
8479.000000	805.843000	703.717000	10.130000	8163.392000	117.515000
8480.000000	806.178000	703.788000	10.131000	8167.605000	117.576000
8481.000000	806.178000	703.884000	10.133000	8168.715000	117.591000
8482.000000	805.849000	703.954000	10.134000	8166.202000	117.555000
8483.000000	805.849000	704.050000	10.135000	8167.309000	117.571000
8484.000000	805.849000	704.120000	10.136000	8168.126000	117.583000
8485.000000	805.849000	704.215000	10.137000	8169.233000	117.599000
8486.000000	805.849000	704.286000	10.138000	8170.050000	117.611000
8487.000000	805.849000	704.381000	10.140000	8171.157000	117.627000
8488.000000	805.849000	704.452000	10.141000	8171.974000	117.638000
8489.000000	805.849000	704.547000	10.142000	8173.081000	117.654000
8490.000000	805.849000	704.617000	10.143000	8173.897000	117.666000
8491.000000	805.849000	704.713000	10.145000	8175.004000	117.682000
8492.000000	805.520000	704.783000	10.146000	8172.485000	117.646000
8493.000000	805.180000	704.878000	10.147000	8170.133000	117.612000
8494.000000	805.520000	704.948000	10.148000	8174.400000	117.673000
8495.000000	805.515000	705.044000	10.149000	8175.450000	117.688000
8496.000000	805.520000	705.114000	10.150000	8176.318000	117.701000
8497.000000	805.849000	705.209000	10.152000	8180.760000	117.765000
8498.000000	805.515000	705.279000	10.153000	8178.185000	117.728000
8499.000000	805.515000	705.375000	10.154000	8179.288000	117.744000
8500.000000	805.515000	705.445000	10.155000	8180.103000	117.755000
8501.000000	805.849000	705.540000	10.156000	8184.600000	117.820000
8502.000000	805.849000	705.611000	10.158000	8185.418000	117.832000
8503.000000	805.520000	705.706000	10.159000	8183.184000	117.800000
8504.000000	805.515000	705.776000	10.160000	8183.944000	117.811000
8505.000000	805.520000	705.871000	10.161000	8185.101000	117.827000
8506.000000	805.515000	705.941000	10.162000	8185.862000	117.838000
8507.000000	805.520000	706.037000	10.164000	8187.019000	117.855000
8508.000000	805.520000	706.107000	10.165000	8187.834000	117.867000
8509.000000	805.520000	706.202000	10.166000	8188.937000	117.883000
8510.000000	805.520000	706.272000	10.167000	8189.751000	117.894000
8511.000000	805.520000	706.367000	10.168000	8190.855000	117.910000
8512.000000	805.822000	706.438000	10.169000	8194.743000	117.966000
8513.000000	805.822000	706.533000	10.171000	8195.849000	117.982000
8514.000000	805.822000	706.604000	10.172000	8196.666000	117.994000
8515.000000	805.822000	706.699000	10.173000	8197.773000	118.010000
8516.000000	805.822000	706.769000	10.174000	8198.589000	118.022000
8517.000000	805.822000	706.865000	10.176000	8199.696000	118.037000
8518.000000	805.822000	706.935000	10.177000	8200.513000	118.049000
8519.000000	805.822000	707.031000	10.178000	8201.619000	118.065000
8520.000000	805.822000	707.101000	10.179000	8202.436000	118.077000
8521.000000	805.822000	707.196000	10.180000	8203.543000	118.093000
8522.000000	805.822000	707.267000	10.181000	8204.359000	118.105000
8523.000000	806.157000	707.362000	10.183000	8208.879000	118.170000
8524.000000	806.157000	707.433000	10.184000	8209.700000	118.181000
8525.000000	805.829000	707.528000	10.185000	8207.460000	118.149000
8526.000000	805.829000	707.599000	10.186000	8208.276000	118.161000
8527.000000	805.829000	707.694000	10.188000	8209.383000	118.177000
8528.000000	805.829000	707.765000	10.189000	8210.200000	118.189000
8529.000000	805.829000	707.860000	10.190000	8211.306000	118.205000
8530.000000	805.829000	707.930000	10.191000	8212.123000	118.216000
8531.000000	805.829000	708.026000	10.192000	8213.230000	118.232000
8532.000000	806.132000	708.096000	10.193000	8217.138000	118.289000
8533.000000	805.829000	708.192000	10.195000	8215.156000	118.260000
8534.000000	805.829000	708.262000	10.196000	8215.972000	118.272000
8535.000000	806.467000	708.358000	10.197000	8223.590000	118.381000
8536.000000	806.169000	708.429000	10.198000	8221.374000	118.350000
8537.000000	806.169000	708.524000	10.199000	8222.483000	118.366000
8538.000000	806.169000	708.595000	10.200000	8223.304000	118.377000
8539.000000	806.169000	708.690000	10.202000	8224.413000	118.393000
8540.000000	806.169000	708.761000	10.203000	8225.233000	118.405000
8541.000000	806.169000	708.857000	10.204000	8226.343000	118.421000
8542.000000	806.169000	708.927000	10.205000	8227.163000	118.433000
8543.000000	806.169000	709.023000	10.207000	8228.272000	118.449000
8544.000000	805.840000	709.094000	10.208000	8225.736000	118.412000
8545.000000	805.840000	709.189000	10.209000	8226.842000	118.428000
8546.000000	805.840000	709.259000	10.210000	8227.660000	118.440000
8547.000000	805.840000	709.355000	10.211000	8228.765000	118.456000
8548.000000	805.840000	709.425000	10.212000	8229.583000	118.468000
8549.000000	806.141000	709.521000	10.214000	8233.765000	118.528000
8550.000000	805.840000	709.591000	10.215000	8231.510000	118.495000
8551.000000	805.840000	709.687000	10.216000	8232.615000	118.511000
8552.000000	806.141000	709.757000	10.217000	8236.510000	118.567000
8553.000000	806.141000	709.853000	10.219000	8237.619000	118.583000
8554.000000	806.141000	709.923000	10.220000	8238.439000	118.595000
8555.000000	806.141000	710.019000	10.221000	8239.548000	118.611000
8556.000000	805.801000	710.090000	10.222000	8236.888000	118.573000
8557.000000	805.801000	710.185000	10.223000	8237.993000	118.589000
8558.000000	805.801000	710.255000	10.224000	8238.811000	118.601000
8559.000000	805.801000	710.351000	10.226000	8239.915000	118.616000
8560.000000	805.801000	710.421000	10.227000	8240.734000	118.628000
8561.000000	805.801000	710.516000	10.228000	8241.838000	118.644000
8562.000000	805.514000	710.587000	10.229000	8239.718000	118.614000
8563.000000	805.801000	710.682000	10.231000	8243.759000	118.672000
8564.000000	805.801000	710.753000	10.232000	8244.578000	118.684000
8565.000000	805.514000	710.848000	10.233000	8242.742000	118.657000
8566.000000	805.801000	710.918000	10.234000	8246.498000	118.711000
8567.000000	805.514000	711.013000	10.235000	8244.662000	118.685000
8568.000000	805.514000	711.084000	10.236000	8245.477000	118.697000
8569.000000	805.849000	711.179000	10.238000	8250.011000	118.762000
8570.000000	805.849000	711.249000	10.239000	8250.830000	118.774000
8571.000000	805.849000	711.345000	10.240000	8251.935000	118.789000
8572.000000	805.849000	711.415000	10.241000	8252.754000	118.801000
8573.000000	805.849000	711.510000	10.242000	8253.859000	118.817000
8574.000000	805.849000	711.581000	10.243000	8254.678000	118.829000
8575.000000	805.849000	711.676000	10.245000	8255.783000	118.845000
8576.000000	805.849000	711.747000	10.246000	8256.602000	118.857000
8577.000000	805.849000	711.842000	10.247000	8257.707000	118.873000
8578.000000	805.849000	711.913000	10.248000	8258.525000	118.884000
8579.000000	805.849000	712.008000	10.250000	8259.631000	118.900000
8580.000000	805.849000	712.079000	10.251000	8260.449000	118.912000
8581.000000	806.183000	712.174000	10.252000	8264.980000	118.977000
8582.000000	805.849000	712.245000	10.253000	8262.377000	118.940000
8583.000000	806.518000	712.340000	10.254000	8270.345000	119.054000
8584.000000	806.518000	712.411000	10.255000	8271.171000	119.066000
8585.000000	805.886000	712.507000	10.257000	8265.797000	118.989000
8586.000000	805.886000	712.577000	10.258000	8266.617000	119.001000
8587.000000	806.220000	712.673000	10.259000	8271.150000	119.066000
8588.000000	806.220000	712.744000	10.260000	8271.973000	119.078000
8589.000000	805.891000	712.839000	10.262000	8269.706000	119.045000
8590.000000	805.891000	712.910000	10.263000	8270.526000	119.057000
